pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PflaKGBDf	OZ251425.1	27050001	27100000	0.0055939999171259	24133	135	24133	0
PflaHELAf	OZ251425.1	27050001	27100000	0.004558074006547	24133	110	24133	0
PflaHELEm	OZ251425.1	27100001	27150000	0.006888153137725	26277	181	26277	0
PflaKGBHm	OZ251425.1	27100001	27150000	0.0018317115054378	26205	48	26205	72
PflaKGBDf	OZ251425.1	27100001	27150000	0.0033869924268371	26277	89	26277	0
PflaHELAf	OZ251425.1	27100001	27150000	0.0058225824865852	26277	153	26277	0
PflaKGBHm	OZ251425.1	27150001	27200000	0.0032762663411813	31133	102	31133	2
PflaHELEm	OZ251425.1	27150001	27200000	0.0049784801181987	31134	155	31134	1
PflaKGBDf	OZ251425.1	27150001	27200000	0.000513891119319	31135	16	31135	0
PflaHELAf	OZ251425.1	27150001	27200000	0.0030191103259996	31135	94	31135	0
PflaHELAf	OZ251425.1	27200001	27250000	0.0050222543004932	33252	167	33252	0
PflaKGBDf	OZ251425.1	27200001	27250000	0.0051502921510752	33202	171	33202	50
PflaHELEm	OZ251425.1	27200001	27250000	0.005984602429929	33252	199	33252	0
PflaKGBHm	OZ251425.1	27200001	27250000	0.0037292111515443	33251	124	33251	1
PflaHELAf	OZ251425.1	27250001	27300000	0.0062974781847448	35411	223	35411	0
PflaKGBHm	OZ251425.1	27250001	27300000	0.0062127587472819	35411	220	35411	0
PflaHELEm	OZ251425.1	27250001	27300000	0.0088955409336082	35411	315	35411	0
PflaKGBDf	OZ251425.1	27250001	27300000	0.0024295157918526	35398	86	35398	13
PflaHELAf	OZ251425.1	27300001	27350000	0.0062065074290013	37219	231	37219	0
PflaKGBHm	OZ251425.1	27300001	27350000	0.0076842472930492	37219	286	37219	0
PflaHELEm	OZ251425.1	27300001	27350000	0.0100486310755259	37219	374	37219	0
PflaKGBDf	OZ251425.1	27300001	27350000	0.0029017437330395	37219	108	37219	0
PflaHELEm	OZ251425.1	27350001	27400000	0.0105459243457621	33283	351	33283	0
PflaHELAf	OZ251425.1	27350001	27400000	0.0082624763392723	33283	275	33283	0
PflaKGBDf	OZ251425.1	27350001	27400000	0.0038159911060364	33281	127	33281	2
PflaKGBHm	OZ251425.1	27350001	27400000	0.006489799597392	33283	216	33283	0
PflaHELEm	OZ251425.1	27400001	27450000	0.0088133103584644	35401	312	35401	0
PflaHELAf	OZ251425.1	27400001	27450000	0.0084178413039179	35401	298	35401	0
PflaKGBHm	OZ251425.1	27400001	27450000	0.0047261921607471	35335	167	35335	66
PflaKGBDf	OZ251425.1	27400001	27450000	0.0083333333333333	35400	295	35400	1
PflaHELEm	OZ251425.1	27450001	27500000	0.0082170226405198	34319	282	34319	0
PflaKGBDf	OZ251425.1	27450001	27500000	0.0069640723797313	34319	239	34319	0
PflaKGBHm	OZ251425.1	27450001	27500000	0.0062968253505524	34303	216	34303	16
PflaHELAf	OZ251425.1	27450001	27500000	0.0083044377749934	34319	285	34319	0
PflaKGBHm	OZ251425.1	27500001	27550000	0.0019135616850277	36581	70	36581	5
PflaHELEm	OZ251425.1	27500001	27550000	0.0075712020991636	36586	277	36586	0
PflaKGBDf	OZ251425.1	27500001	27550000	0.0053299076149346	36586	195	36586	0
PflaHELAf	OZ251425.1	27500001	27550000	0.0072158749248346	36586	264	36586	0
PflaKGBDf	OZ251425.1	27550001	27600000	0.0045835115810059	32726	150	32726	0
PflaKGBHm	OZ251425.1	27550001	27600000	0.003941819959665	32726	129	32726	0
PflaHELAf	OZ251425.1	27550001	27600000	0.0060196785430544	32726	197	32726	0
PflaHELEm	OZ251425.1	27550001	27600000	0.0056224408727006	32726	184	32726	0
PflaHELAf	OZ251425.1	27600001	27650000	0.0038192234245703	31420	120	31420	0
PflaHELEm	OZ251425.1	27600001	27650000	0.0046148949713558	31420	145	31420	0
PflaKGBHm	OZ251425.1	27600001	27650000	0.0028962444302991	31420	91	31420	0
PflaKGBDf	OZ251425.1	27600001	27650000	0.0036919159770846	31420	116	31420	0
PflaKGBHm	OZ251425.1	27650001	27700000	0.0023635074450484	8462	20	8462	0
PflaHELEm	OZ251425.1	27650001	27700000	0.0018908059560387	8462	16	8462	0
PflaKGBDf	OZ251425.1	27650001	27700000	0.0018908059560387	8462	16	8462	0
PflaHELAf	OZ251425.1	27650001	27700000	0.0027180335618057	8462	23	8462	0
PflaKGBDf	OZ251425.1	27700001	27750000	NA	0	NA	NA	NA
PflaHELAf	OZ251425.1	27700001	27750000	NA	0	NA	NA	NA
PflaKGBHm	OZ251425.1	27700001	27750000	NA	0	NA	NA	NA
PflaHELEm	OZ251425.1	27700001	27750000	NA	0	NA	NA	NA
PflaKGBDf	OZ251425.1	27750001	27800000	0.0033524904214559	6264	21	6264	0
PflaHELAf	OZ251425.1	27750001	27800000	0.002713920817369	6264	17	6264	0
PflaKGBHm	OZ251425.1	27750001	27800000	0.0028735632183908	6264	18	6264	0
PflaHELEm	OZ251425.1	27750001	27800000	0.0025542784163473	6264	16	6264	0
PflaHELAf	OZ251425.1	27800001	27850000	0.0026246719160104	3810	10	3810	0
PflaKGBDf	OZ251425.1	27800001	27850000	0.0031496062992125	3810	12	3810	0
PflaHELEm	OZ251425.1	27800001	27850000	0.0018372703412073	3810	7	3810	0
PflaKGBHm	OZ251425.1	27800001	27850000	0.0015748031496062	3810	6	3810	0
PflaKGBHm	OZ251425.1	27850001	27900000	0.0027510316368638	6543	18	6543	0
PflaHELEm	OZ251425.1	27850001	27900000	0.0035152070915482	6543	23	6543	0
PflaKGBDf	OZ251425.1	27850001	27900000	0.00244536145499	6543	16	6543	0
PflaHELAf	OZ251425.1	27850001	27900000	0.0029038667278007	6543	19	6543	0
PflaKGBHm	OZ251425.1	27900001	27950000	0.0068838916934373	26148	180	26148	0
PflaHELEm	OZ251425.1	27900001	27950000	0.0081459385039008	26148	213	26148	0
PflaKGBDf	OZ251425.1	27900001	27950000	0.0053160974490381	26147	139	26147	1
PflaHELAf	OZ251425.1	27900001	27950000	0.0063492063492063	26145	166	26145	3
PflaKGBDf	OZ251425.1	27950001	28000000	0.0063221670983887	22777	144	22777	39
PflaHELEm	OZ251425.1	27950001	28000000	0.0108423686405337	22781	247	22781	35
PflaKGBHm	OZ251425.1	27950001	28000000	0.0074512382204689	22815	170	22815	1
PflaHELAf	OZ251425.1	27950001	28000000	0.0048211781206171	22816	110	22816	0
PflaHELAf	OZ251425.1	28000001	28050000	0.0045846817691477	25956	119	25956	514
PflaKGBDf	OZ251425.1	28000001	28050000	0.0053391718521932	26034	139	26034	436
PflaHELEm	OZ251425.1	28000001	28050000	0.0111824707215715	26470	296	26470	0
PflaKGBHm	OZ251425.1	28000001	28050000	0.008335543515326	26393	220	26393	77
PflaHELEm	OZ251425.1	28050001	28100000	0.0069338227796471	19614	136	19614	178
PflaHELAf	OZ251425.1	28050001	28100000	0.006636377558834	19589	130	19589	203
PflaKGBDf	OZ251425.1	28050001	28100000	0.0064672594987873	19792	128	19792	0
PflaKGBHm	OZ251425.1	28050001	28100000	0.0067198868229587	19792	133	19792	0
PflaHELEm	OZ251425.1	28100001	28150000	0.0083001057856619	24578	204	24578	0
PflaKGBHm	OZ251425.1	28100001	28150000	0.0047196679957685	24578	116	24578	0
PflaHELAf	OZ251425.1	28100001	28150000	0.0037847957024255	24572	93	24572	6
PflaKGBDf	OZ251425.1	28100001	28150000	0.0039059321344291	24578	96	24578	0
PflaHELAf	OZ251425.1	28150001	28200000	0.003706118527161	29141	108	29141	18
PflaKGBDf	OZ251425.1	28150001	28200000	0.0071109584335279	29110	207	29110	49
PflaKGBHm	OZ251425.1	28150001	28200000	0.0029666425195763	28989	86	28989	170
PflaHELEm	OZ251425.1	28150001	28200000	0.0073415897629421	29149	214	29149	10
PflaKGBHm	OZ251425.1	28200001	28250000	0.0060462832238659	32582	197	32582	114
PflaHELEm	OZ251425.1	28200001	28250000	0.0049241497430878	32696	161	32696	0
PflaKGBDf	OZ251425.1	28200001	28250000	0.0045877171519451	32696	150	32696	0
PflaHELAf	OZ251425.1	28200001	28250000	0.0016821629557132	32696	55	32696	0
PflaHELAf	OZ251425.1	28250001	28300000	0.0054949248263756	26206	144	26206	0
PflaHELEm	OZ251425.1	28250001	28300000	0.0107227352514691	26206	281	26206	0
PflaKGBHm	OZ251425.1	28250001	28300000	0.0044366251051786	26146	116	26146	60
PflaKGBDf	OZ251425.1	28250001	28300000	0.0053041288254598	26206	139	26206	0
PflaHELEm	OZ251425.1	28300001	28350000	0.0092182030338389	17140	158	17140	11
PflaKGBDf	OZ251425.1	28300001	28350000	0.0027403649932948	17151	47	17151	0
PflaHELAf	OZ251425.1	28300001	28350000	0.0066592674805771	17119	114	17119	32
PflaKGBHm	OZ251425.1	28300001	28350000	0.0030965178780088	17116	53	17116	35
PflaKGBDf	OZ251425.1	28350001	28400000	0.0046263113312047	15347	71	15347	0
PflaHELAf	OZ251425.1	28350001	28400000	0.0047566299602528	15347	73	15347	0
PflaHELEm	OZ251425.1	28350001	28400000	0.0082752329445494	15347	127	15347	0
PflaKGBHm	OZ251425.1	28350001	28400000	0.0057991789926369	15347	89	15347	0
PflaKGBDf	OZ251425.1	28400001	28450000	0.0066323454385232	21561	143	21561	0
PflaHELAf	OZ251425.1	28400001	28450000	0.0071425258568712	21561	154	21561	0
PflaHELEm	OZ251425.1	28400001	28450000	0.0101572283289272	21561	219	21561	0
PflaKGBHm	OZ251425.1	28400001	28450000	0.0058438847919855	21561	126	21561	0
PflaHELAf	OZ251425.1	28450001	28500000	0.005897607495399	23908	141	23908	2
PflaKGBDf	OZ251425.1	28450001	28500000	0.0088699217605957	23901	212	23901	9
PflaHELEm	OZ251425.1	28450001	28500000	0.0099539941447093	23910	238	23910	0
PflaKGBHm	OZ251425.1	28450001	28500000	0.007737348389795	23910	185	23910	0
PflaHELAf	OZ251425.1	28500001	28550000	0.0050025714152134	21389	107	21389	0
PflaKGBDf	OZ251425.1	28500001	28550000	0.0069661975781943	21389	149	21389	0
PflaHELEm	OZ251425.1	28500001	28550000	0.0059376314928234	21389	127	21389	0
PflaKGBHm	OZ251425.1	28500001	28550000	0.0040207583337229	21389	86	21389	0
PflaHELAf	OZ251425.1	28550001	28600000	0.0053024432026756	24517	130	24517	0
PflaKGBDf	OZ251425.1	28550001	28600000	0.0051395007342143	24516	126	24516	1
PflaHELEm	OZ251425.1	28550001	28600000	0.0047314108577721	24517	116	24517	0
PflaKGBHm	OZ251425.1	28550001	28600000	0.0059958396214871	24517	147	24517	0
PflaKGBDf	OZ251425.1	28600001	28650000	0.0067582434853676	31813	215	31813	0
PflaHELEm	OZ251425.1	28600001	28650000	0.0071668814635526	31813	228	31813	0
PflaKGBHm	OZ251425.1	28600001	28650000	0.0066639424134787	31813	212	31813	0
PflaHELAf	OZ251425.1	28600001	28650000	0.0052808600257756	31813	168	31813	0
PflaHELAf	OZ251425.1	28650001	28700000	0.0070653286913782	29298	207	29298	0
PflaKGBDf	OZ251425.1	28650001	28700000	0.0073383848726875	29298	215	29298	0
PflaKGBHm	OZ251425.1	28650001	28700000	0.0056344761644584	29284	165	29284	14
PflaHELEm	OZ251425.1	28650001	28700000	0.0069970646460509	29298	205	29298	0
PflaHELEm	OZ251425.1	28700001	28750000	0.0042841177201043	16106	69	16106	0
PflaKGBHm	OZ251425.1	28700001	28750000	0.0046566496957655	16106	75	16106	0
PflaKGBDf	OZ251425.1	28700001	28750000	0.0045945610331553	16106	74	16106	0
PflaHELAf	OZ251425.1	28700001	28750000	0.0042220290574941	16106	68	16106	0
PflaKGBHm	OZ251425.1	28750001	28800000	0.0040080160320641	499	2	499	0
PflaHELEm	OZ251425.1	28750001	28800000	0.002004008016032	499	1	499	0
PflaKGBDf	OZ251425.1	28750001	28800000	0.0040080160320641	499	2	499	0
PflaHELAf	OZ251425.1	28750001	28800000	0.0040080160320641	499	2	499	0
PflaHELAf	OZ251425.1	28800001	28850000	0.0	159	0	159	0
PflaKGBHm	OZ251425.1	28800001	28850000	0.0	159	0	159	0
PflaHELEm	OZ251425.1	28800001	28850000	0.0	159	0	159	0
PflaKGBDf	OZ251425.1	28800001	28850000	0.0	159	0	159	0
PflaKGBDf	OZ251425.1	28850001	28900000	0.0072202166064981	277	2	277	0
PflaHELAf	OZ251425.1	28850001	28900000	0.0	277	0	277	0
PflaKGBHm	OZ251425.1	28850001	28900000	0.003610108303249	277	1	277	0
PflaHELEm	OZ251425.1	28850001	28900000	0.003610108303249	277	1	277	0
PflaKGBDf	OZ251425.1	28900001	28950000	0.0048138324000392	20358	98	20358	0
PflaKGBHm	OZ251425.1	28900001	28950000	0.0035366931918656	20358	72	20358	0
PflaHELEm	OZ251425.1	28900001	28950000	0.0064839375184202	20358	132	20358	0
PflaHELAf	OZ251425.1	28900001	28950000	0.0016701051183809	20358	34	20358	0
PflaKGBHm	OZ251425.1	28950001	29000000	0.0034296365330848	26825	92	26825	0
PflaHELEm	OZ251425.1	28950001	29000000	0.0092451071761416	26825	248	26825	0
PflaKGBDf	OZ251425.1	28950001	29000000	0.0039515377446411	26825	106	26825	0
PflaHELAf	OZ251425.1	28950001	29000000	0.0047723798516088	26821	128	26821	4
PflaKGBHm	OZ251425.1	29000001	29050000	0.0033075216934511	25699	85	25699	0
PflaHELEm	OZ251425.1	29000001	29050000	0.0059989871839819	25671	154	25671	28
PflaKGBDf	OZ251425.1	29000001	29050000	0.0020623370559165	25699	53	25699	0
PflaHELAf	OZ251425.1	29000001	29050000	0.0021012490758395	25699	54	25699	0
PflaHELAf	OZ251425.1	29050001	29100000	0.0032353182078794	24418	79	24418	0
PflaKGBHm	OZ251425.1	29050001	29100000	0.0040543861086084	24418	99	24418	0
PflaHELEm	OZ251425.1	29050001	29100000	0.0065525432058317	24418	160	24418	0
PflaKGBDf	OZ251425.1	29050001	29100000	0.0052010811696289	24418	127	24418	0
PflaKGBDf	OZ251425.1	29100001	29150000	0.0100017470300489	22896	229	22896	0
PflaKGBHm	OZ251425.1	29100001	29150000	0.0048543689320388	22866	111	22866	30
PflaHELEm	OZ251425.1	29100001	29150000	0.0084730957372466	22896	194	22896	0
PflaHELAf	OZ251425.1	29100001	29150000	0.0100815288857718	22814	230	22814	82
PflaKGBHm	OZ251425.1	29150001	29200000	0.0061802092843598	28478	176	28478	0
PflaHELEm	OZ251425.1	29150001	29200000	0.0064962427136737	28478	185	28478	0
PflaKGBDf	OZ251425.1	29150001	29200000	0.0046351569632698	28478	132	28478	0
PflaHELAf	OZ251425.1	29150001	29200000	0.0033711416230642	28477	96	28477	1
PflaHELAf	OZ251425.1	29200001	29250000	0.0051886637548848	30451	158	30451	0
PflaKGBDf	OZ251425.1	29200001	29250000	0.007750155988309	30451	236	30451	0
PflaHELEm	OZ251425.1	29200001	29250000	0.0092279399691307	30451	281	30451	0
PflaKGBHm	OZ251425.1	29200001	29250000	0.008219628472793	30415	250	30415	36
PflaKGBHm	OZ251425.1	29250001	29300000	0.0082002745466368	27682	227	27682	0
PflaHELEm	OZ251425.1	29250001	29300000	0.0097897550755003	27682	271	27682	0
PflaHELAf	OZ251425.1	29250001	29300000	0.0057109809874936	27666	158	27666	16
PflaKGBDf	OZ251425.1	29250001	29300000	0.0075139079546275	27682	208	27682	0
PflaHELAf	OZ251425.1	29300001	29350000	0.0064268301691659	27074	174	27074	0
PflaKGBDf	OZ251425.1	29300001	29350000	0.0075718401418334	27074	205	27074	0
PflaHELEm	OZ251425.1	29300001	29350000	0.0089384649479205	27074	242	27074	0
PflaKGBHm	OZ251425.1	29300001	29350000	0.0070178030582847	27074	190	27074	0
PflaKGBHm	OZ251425.1	29350001	29400000	0.0033538936006168	25940	87	25940	10
PflaHELAf	OZ251425.1	29350001	29400000	0.0053663809744421	25902	139	25902	48
PflaKGBDf	OZ251425.1	29350001	29400000	0.0067098565478944	25932	174	25932	18
PflaHELEm	OZ251425.1	29350001	29400000	0.008131021194605	25950	211	25950	0
PflaHELEm	OZ251425.1	29400001	29450000	0.0076888114536777	26402	203	26402	0
PflaKGBHm	OZ251425.1	29400001	29450000	0.0040148473600484	26402	106	26402	0
PflaHELAf	OZ251425.1	29400001	29450000	0.004885993485342	26402	129	26402	0
PflaKGBDf	OZ251425.1	29400001	29450000	0.0062116506325278	26402	164	26402	0
PflaHELAf	OZ251425.1	29450001	29500000	0.0060889929742388	29890	182	29890	0
PflaKGBDf	OZ251425.1	29450001	29500000	0.0048176647708263	29890	144	29890	0
PflaHELEm	OZ251425.1	29450001	29500000	0.0073268651722984	29890	219	29890	0
PflaKGBHm	OZ251425.1	29450001	29500000	0.0042823686851789	29890	128	29890	0
PflaHELAf	OZ251425.1	29500001	29550000	0.0059085801283213	27587	163	27587	0
PflaKGBDf	OZ251425.1	29500001	29550000	0.0048936093087323	27587	135	27587	0
PflaHELEm	OZ251425.1	29500001	29550000	0.006126073875376	27587	169	27587	0
PflaKGBHm	OZ251425.1	29500001	29550000	0.0052923478449994	27587	146	27587	0
PflaHELEm	OZ251425.1	29550001	29600000	0.0060696610327761	32127	195	32127	0
PflaKGBHm	OZ251425.1	29550001	29600000	0.0032371525508139	32127	104	32127	0
PflaHELAf	OZ251425.1	29550001	29600000	0.0050119851819568	32123	161	32123	4
PflaKGBDf	OZ251425.1	29550001	29600000	0.0032995081865155	32126	106	32126	1
PflaKGBDf	OZ251425.1	29600001	29650000	0.0018289070348522	38821	71	38821	0
PflaKGBHm	OZ251425.1	29600001	29650000	0.0007522697795071	38550	29	38550	271
PflaHELEm	OZ251425.1	29600001	29650000	0.0030138327194044	38821	117	38821	0
PflaHELAf	OZ251425.1	29600001	29650000	0.0024728883851523	38821	96	38821	0
PflaKGBHm	OZ251425.1	29650001	29700000	0.002157738095238	26880	58	26880	0
PflaHELEm	OZ251425.1	29650001	29700000	0.000595238095238	26880	16	26880	0
PflaKGBDf	OZ251425.1	29650001	29700000	0.0006696428571428	26880	18	26880	0
PflaHELAf	OZ251425.1	29650001	29700000	0.0017485119047619	26880	47	26880	0
PflaKGBHm	OZ251425.1	29700001	29750000	0.0028662420382165	21980	63	21980	43
PflaHELEm	OZ251425.1	29700001	29750000	0.0061753621214185	22023	136	22023	0
PflaKGBDf	OZ251425.1	29700001	29750000	0.0038596013258865	22023	85	22023	0
PflaHELAf	OZ251425.1	29700001	29750000	0.0035417518049312	22023	78	22023	0
PflaHELAf	OZ251425.1	29750001	29800000	0.0021965349660909	36421	80	36421	0
PflaHELEm	OZ251425.1	29750001	29800000	0.0031575190137558	36421	115	36421	0
PflaKGBDf	OZ251425.1	29750001	29800000	0.0027182120205376	36421	99	36421	0
PflaKGBHm	OZ251425.1	29750001	29800000	0.0005216770544466	36421	19	36421	0
PflaHELAf	OZ251425.1	29800001	29850000	0.0020410146758674	30867	63	30867	195
PflaKGBHm	OZ251425.1	29800001	29850000	0.0030262056532097	31062	94	31062	0
PflaHELEm	OZ251425.1	29800001	29850000	0.0043139527396819	31062	134	31062	0
PflaKGBDf	OZ251425.1	29800001	29850000	0.0028330435902388	31062	88	31062	0
PflaKGBDf	OZ251425.1	29850001	29900000	0.0059383854826068	33174	197	33174	0
PflaHELEm	OZ251425.1	29850001	29900000	0.0070235726773979	33174	233	33174	0
PflaHELAf	OZ251425.1	29850001	29900000	0.0056972327726532	33174	189	33174	0
PflaKGBHm	OZ251425.1	29850001	29900000	0.0061795381925604	33174	205	33174	0
PflaHELEm	OZ251425.1	29900001	29950000	0.006774193548387	24800	168	24800	9
PflaKGBHm	OZ251425.1	29900001	29950000	0.0043953385217145	24799	109	24799	10
PflaHELAf	OZ251425.1	29900001	29950000	0.0040307952759079	24809	100	24809	0
PflaKGBDf	OZ251425.1	29900001	29950000	0.004112405757368	24803	102	24803	6
PflaKGBHm	OZ251425.1	29950001	30000000	0.0021406632953805	32233	69	32233	0
PflaKGBDf	OZ251425.1	29950001	30000000	0.0022027115068408	32233	71	32233	0
PflaHELEm	OZ251425.1	29950001	30000000	0.0036298203704278	32233	117	32233	0
PflaHELAf	OZ251425.1	29950001	30000000	0.0019855427667297	32233	64	32233	0
PflaKGBHm	OZ251425.1	30000001	30050000	0.0047447137699845	29085	138	29085	59
PflaHELEm	OZ251425.1	30000001	30050000	0.0050096074663738	29144	146	29144	0
PflaKGBDf	OZ251425.1	30000001	30050000	0.002165022853019	29099	63	29099	45
PflaHELAf	OZ251425.1	30000001	30050000	0.003842986549547	29144	112	29144	0
PflaHELEm	OZ251425.1	30050001	30100000	0.0065287396885614	22669	148	22669	22
PflaKGBDf	OZ251425.1	30050001	30100000	0.0027323608479132	22691	62	22691	0
PflaHELAf	OZ251425.1	30050001	30100000	0.0052884403507998	22691	120	22691	0
PflaKGBHm	OZ251425.1	30050001	30100000	0.003525782282944	22690	80	22690	1
PflaHELAf	OZ251425.1	30100001	30150000	0.0033200531208499	27108	90	27108	0
PflaKGBDf	OZ251425.1	30100001	30150000	0.0017706949977866	27108	48	27108	0
PflaHELEm	OZ251425.1	30100001	30150000	0.004389848015346	27108	119	27108	0
PflaKGBHm	OZ251425.1	30100001	30150000	0.0046111848900693	27108	125	27108	0
PflaHELAf	OZ251425.1	30150001	30200000	0.0061710903309089	31761	196	31761	0
PflaKGBDf	OZ251425.1	30150001	30200000	0.0059192090929126	31761	188	31761	0
PflaHELEm	OZ251425.1	30150001	30200000	0.0049116841409275	31761	156	31761	0
PflaKGBHm	OZ251425.1	30150001	30200000	0.0019601024311593	31631	62	31631	130
PflaKGBHm	OZ251425.1	30200001	30250000	0.0036660556573904	36006	132	36006	0
PflaHELEm	OZ251425.1	30200001	30250000	0.0049991668055324	36006	180	36006	0
PflaKGBDf	OZ251425.1	30200001	30250000	0.0039442253208155	36002	142	36002	4
PflaHELAf	OZ251425.1	30200001	30250000	0.0041108827287372	36002	148	36002	4
PflaKGBHm	OZ251425.1	30250001	30300000	0.0034220112595209	27177	93	27177	0
PflaHELEm	OZ251425.1	30250001	30300000	0.0081689726229025	27176	222	27176	1
PflaKGBDf	OZ251425.1	30250001	30300000	0.0050095771327537	27148	136	27148	29
PflaHELAf	OZ251425.1	30250001	30300000	0.0066602884898439	27176	181	27176	1
PflaHELEm	OZ251425.1	30300001	30350000	0.005854841503551	28865	169	28865	0
PflaKGBHm	OZ251425.1	30300001	30350000	0.0038801316473237	28865	112	28865	0
PflaKGBDf	OZ251425.1	30300001	30350000	0.0034645232815964	28864	100	28864	1
PflaHELAf	OZ251425.1	30300001	30350000	0.0044709388971684	28853	129	28853	12
PflaHELEm	OZ251425.1	30350001	30400000	0.0054187192118226	34510	187	34510	0
PflaKGBDf	OZ251425.1	30350001	30400000	0.003593161402492	34510	124	34510	0
PflaHELAf	OZ251425.1	30350001	30400000	0.0036221385105766	34510	125	34510	0
PflaKGBHm	OZ251425.1	30350001	30400000	0.0044673938268739	34472	154	34472	38
PflaKGBHm	OZ251425.1	30400001	30450000	0.0028824977328669	30876	89	30876	0
PflaHELAf	OZ251425.1	30400001	30450000	0.0048070676887098	30788	148	30788	88
PflaKGBDf	OZ251425.1	30400001	30450000	0.0021753953050423	30799	67	30799	77
PflaHELEm	OZ251425.1	30400001	30450000	0.0056354450058297	30876	174	30876	0
PflaKGBHm	OZ251425.1	30450001	30500000	0.0016800880597879	34522	58	34522	63
PflaHELEm	OZ251425.1	30450001	30500000	0.0068237675292756	34585	236	34585	0
PflaHELAf	OZ251425.1	30450001	30500000	0.0019969322490087	34553	69	34553	32
PflaKGBDf	OZ251425.1	30450001	30500000	0.0045395402631198	34585	157	34585	0
PflaKGBHm	OZ251425.1	30500001	30550000	0.0020710307576054	35731	74	35731	0
PflaHELEm	OZ251425.1	30500001	30550000	0.0044779043407685	35731	160	35731	0
PflaKGBDf	OZ251425.1	30500001	30550000	0.0031625199406677	35731	113	35731	0
PflaHELAf	OZ251425.1	30500001	30550000	0.0037502448853936	35731	134	35731	0
PflaHELAf	OZ251425.1	30550001	30600000	0.0040074284038705	20462	82	20462	0
PflaHELEm	OZ251425.1	30550001	30600000	0.0042517837943505	20462	87	20462	0
PflaKGBHm	OZ251425.1	30550001	30600000	0.0003420975466718	20462	7	20462	0
PflaKGBDf	OZ251425.1	30550001	30600000	0.0039096862476786	20462	80	20462	0
PflaKGBHm	OZ251425.1	30600001	30650000	0.0046431513517561	13353	62	13353	24
PflaHELAf	OZ251425.1	30600001	30650000	0.0076250280331912	13377	102	13377	0
PflaHELEm	OZ251425.1	30600001	30650000	0.0088211108619271	13377	118	13377	0
PflaKGBDf	OZ251425.1	30600001	30650000	0.0071017417956193	13377	95	13377	0
PflaKGBHm	OZ251425.1	30650001	30700000	0.000173780063951	28772	5	28772	0
PflaHELEm	OZ251425.1	30650001	30700000	0.0044835256499374	28772	129	28772	0
PflaKGBDf	OZ251425.1	30650001	30700000	0.0044487696371472	28772	128	28772	0
PflaHELAf	OZ251425.1	30650001	30700000	0.0042749895731961	28772	123	28772	0
PflaHELAf	OZ251425.1	30700001	30750000	0.0032956540487263	32467	107	32467	0
PflaKGBHm	OZ251425.1	30700001	30750000	0.0017864292974404	32467	58	32467	0
PflaHELEm	OZ251425.1	30700001	30750000	0.0054516894077062	32467	177	32467	0
PflaKGBDf	OZ251425.1	30700001	30750000	0.0019719004190288	32456	64	32456	11
PflaHELAf	OZ251425.1	30750001	30800000	0.003646281089734	33733	123	33733	0
PflaKGBDf	OZ251425.1	30750001	30800000	0.0031126789790412	33733	105	33733	0
PflaKGBHm	OZ251425.1	30750001	30800000	0.0039130821450804	33733	132	33733	0
PflaHELEm	OZ251425.1	30750001	30800000	0.0043577505706578	33733	147	33733	0
PflaKGBHm	OZ251425.1	30800001	30850000	0.000772529902235	37539	29	37539	0
PflaHELAf	OZ251425.1	30800001	30850000	0.0022643117824129	37539	85	37539	0
PflaKGBDf	OZ251425.1	30800001	30850000	0.0002930285836063	37539	11	37539	0
PflaHELEm	OZ251425.1	30800001	30850000	0.0013585870694477	37539	51	37539	0
PflaHELAf	OZ251425.1	30850001	30900000	0.0012307692307692	27625	34	27625	0
PflaKGBDf	OZ251425.1	30850001	30900000	0.0019909502262443	27625	55	27625	0
PflaHELEm	OZ251425.1	30850001	30900000	0.0025701357466063	27625	71	27625	0
PflaKGBHm	OZ251425.1	30850001	30900000	0.0018099547511312	27625	50	27625	0
PflaHELAf	OZ251425.1	30900001	30950000	0.0038895931773654	34708	135	34708	1
PflaKGBDf	OZ251425.1	30900001	30950000	0.003774237229537	34709	131	34709	0
PflaHELEm	OZ251425.1	30900001	30950000	0.0040626980925488	34706	141	34706	3
PflaKGBHm	OZ251425.1	30900001	30950000	0.0044082056010141	34708	153	34708	1
PflaHELAf	OZ251425.1	30950001	31000000	0.0008045052292839	29832	24	29832	143
PflaKGBDf	OZ251425.1	30950001	31000000	0.0043035863219349	29975	129	29975	0
PflaKGBHm	OZ251425.1	30950001	31000000	0.0047372810675562	29975	142	29975	0
PflaHELEm	OZ251425.1	30950001	31000000	0.0077064220183486	29975	231	29975	0
PflaKGBDf	OZ251425.1	31000001	31050000	0.0007010410459532	28529	20	28529	0
PflaHELEm	OZ251425.1	31000001	31050000	0.0049423393739703	28529	141	28529	0
PflaKGBHm	OZ251425.1	31000001	31050000	0.0016475042063937	28528	47	28528	1
PflaHELAf	OZ251425.1	31000001	31050000	0.0002453643660836	28529	7	28529	0
PflaKGBDf	OZ251425.1	31050001	31100000	0.0016313213703099	25133	41	25133	0
PflaKGBHm	OZ251425.1	31050001	31100000	0.0031432777623045	25133	79	25133	0
PflaHELEm	OZ251425.1	31050001	31100000	0.0035809493494608	25133	90	25133	0
PflaHELAf	OZ251425.1	31050001	31100000	0.0008355548482075	25133	21	25133	0
PflaKGBDf	OZ251425.1	31100001	31150000	0.0027731558513588	1803	5	1803	0
